filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
metal.00041.wav_segment_6,0.4765718,0.09692289,2218.02096945161,1855.2054343141886,3969.64599609375,0.13970477764423078,-100.53155,109.61998,-62.540085,54.677464,-6.861548,19.811632,-2.6787617,28.989511,-17.604198,19.10361,-12.305474,11.886882,-14.9347925,1.8174344,-6.2570033,8.127432,-12.930569,0.5564121,-12.43159,-1.1285708,metal
metal.00041.wav_segment_7,0.4428905,0.09977726,2291.2830348396715,1988.1071291643714,4350.78369140625,0.129541015625,-92.62354,104.30762,-56.751183,52.45125,-9.73519,25.012667,-4.8197303,23.252623,-21.63187,15.643397,-15.439095,9.861737,-13.621282,2.7508028,-10.683992,4.4804907,-14.945091,-1.0567161,-11.928163,-0.872103,metal
metal.00041.wav_segment_8,0.48458925,0.09775417,2228.791610021571,1862.897725252564,4035.9020057091348,0.14390024038461538,-106.41994,108.967384,-58.84654,62.850277,-4.9071975,17.031076,-4.8928604,19.625692,-16.335333,20.354458,-16.467817,13.938624,-13.6492,0.25825924,-2.4568594,9.788847,-15.025956,-3.202373,-13.113946,-1.2106693,metal
metal.00041.wav_segment_9,0.47623158,0.09694991,2271.115976949473,1898.9920551985128,4167.006084735577,0.136865234375,-99.459,107.70526,-62.124653,54.830147,-7.5606785,21.234848,-4.480364,26.144838,-18.905743,18.66664,-13.422798,11.699651,-14.682204,0.69524604,-8.002604,6.525055,-12.813548,-1.1482673,-13.106877,-1.5674918,metal
metal.00042.wav_segment_0,0.43642324,0.0905804,2458.587320746647,2036.9366037705474,4533.567457932692,0.1503380408653846,-100.35945,89.46971,-57.79851,53.19921,-3.6533344,31.726562,-13.181576,26.21985,-16.39171,22.718752,-14.330281,11.015446,-18.841118,1.4371953,-5.444425,15.684679,-4.5896406,3.639519,-14.588916,-4.9101143,metal
metal.00042.wav_segment_1,0.3222454,0.10136056,2428.4229006049304,2010.9105391275245,4531.082857572115,0.14134239783653846,-87.52094,91.53924,-58.030163,50.91815,-10.387068,29.271338,-15.7815075,23.312973,-12.699461,26.55265,-11.604936,7.4419723,-24.948181,-2.2748666,-10.433021,9.1348915,-2.520792,8.499486,-9.294867,-2.749663,metal
metal.00042.wav_segment_2,0.5313849,0.08409465,2734.6829732473807,2202.450619772246,5188.5081129807695,0.17225811298076923,-95.94523,78.13632,-48.625683,53.818893,-5.374318,34.07824,-14.300857,27.50984,-19.422596,21.788353,-11.048432,11.570831,-16.429823,1.7234046,-10.343901,12.040452,-8.57809,1.865388,-10.24569,-1.371919,metal
metal.00042.wav_segment_3,0.46014595,0.088512816,2559.0610131086255,2150.9337737318124,4848.449143629808,0.14969200721153847,-95.701996,86.254234,-50.60927,50.242172,-6.577142,32.04672,-12.103165,25.972517,-18.43272,23.338251,-12.381685,12.265825,-19.406336,1.4561486,-8.645329,13.1364565,-6.064782,2.2776568,-11.609121,-2.0216396,metal
metal.00042.wav_segment_4,0.43670246,0.09866513,2357.1387133021285,1910.9587696685473,4165.018404447115,0.15161508413461539,-89.04324,96.94973,-63.45111,53.20661,-3.5824566,25.864693,-14.0403595,25.877274,-16.19222,23.057674,-13.742555,7.3068614,-19.870869,0.26427555,-7.0282197,14.201408,-8.250768,4.4353256,-10.265354,-4.1496096,metal
metal.00042.wav_segment_5,0.33376125,0.09930166,2313.546636276055,1996.3654583060156,4230.529033954327,0.13133263221153846,-99.28618,92.93133,-54.06041,52.81461,-3.6610723,22.306566,-13.884614,38.60018,-6.870531,25.873377,-11.538466,10.316662,-24.083952,-6.442242,-13.457716,14.95695,-4.054525,6.637961,-10.585966,-4.787161,metal
metal.00042.wav_segment_6,0.49128088,0.0875903,2482.4421490100804,2063.194003887856,4578.207444411058,0.15409029447115385,-94.94039,90.654335,-54.926113,47.94182,-9.191352,27.49609,-10.378847,29.5703,-18.391335,22.719404,-10.593904,9.873979,-17.860645,2.4867947,-8.354025,12.556406,-6.5772667,3.0009537,-11.986956,-1.4849515,metal
metal.00042.wav_segment_7,0.4842517,0.09027662,2582.0328715107603,2114.8684156126988,4877.767427884615,0.15751201923076924,-90.631714,85.25873,-53.19543,50.444717,-6.5924325,32.99019,-13.698141,26.647247,-19.062065,20.491705,-12.59086,10.246518,-17.752821,2.4733684,-9.883209,10.527237,-7.952038,3.1747632,-12.262961,-1.6739999,metal
metal.00042.wav_segment_8,0.36699826,0.100226454,2419.8465939126813,1962.7907211754477,4327.842548076923,0.15498798076923076,-88.094246,91.15557,-61.444294,50.94119,-5.711318,27.004173,-15.614341,25.898436,-15.029836,21.457024,-17.04012,7.841332,-21.64085,-3.0521693,-7.4633684,15.434813,-0.50796306,7.886485,-12.116451,-5.277977,metal
metal.00042.wav_segment_9,0.4859038,0.09040141,2306.4479238963954,1937.7956631810723,4203.446890024038,0.13936298076923076,-99.50301,97.99559,-58.040096,53.73781,-2.167764,25.66591,-17.416105,25.264154,-11.757259,21.854084,-10.528373,10.565601,-17.762838,-4.400889,-11.5528755,7.9577036,-6.925566,2.5872247,-7.2585826,0.6001513,metal
metal.00043.wav_segment_0,0.46662536,0.0679124,2873.563062733083,2425.9431568365862,5706.630108173077,0.16305213341346153,-172.27847,73.69732,-17.910795,55.980583,-12.76718,23.795473,-11.271546,24.509258,-15.631511,17.297503,-20.005463,13.570513,-11.729029,3.5920348,-9.544808,2.6857533,-9.2929535,7.7910943,-3.6608999,4.0736704,metal
metal.00043.wav_segment_1,0.46058854,0.09012087,3038.9020580023644,2203.0068615421724,5449.722430889423,0.2221454326923077,-98.75888,69.72702,-43.50158,52.771065,-13.545964,20.070042,-19.303383,22.217377,-19.621183,18.795494,-19.950274,13.607319,-19.510122,4.7554984,-5.3118014,6.9352,-9.486127,9.814597,-6.023939,0.61156535,metal
metal.00043.wav_segment_2,0.4260099,0.097870804,2427.9104904576043,2005.790023497371,4471.36962890625,0.15217472956730768,-99.72607,94.124535,-54.393757,56.371265,-4.3925424,18.86661,-8.196162,23.130894,-10.767199,21.028801,-18.14724,9.973895,-20.357607,3.799023,-8.261279,4.1722226,-6.737712,6.8240824,-7.4479647,1.8010404,metal
metal.00043.wav_segment_3,0.42248958,0.09359424,2508.8818309328876,1945.9808572578745,4458.118426983173,0.1685096153846154,-101.74708,96.08916,-60.2653,49.961998,-13.211097,19.621054,-6.5738134,22.928005,-14.227698,19.980042,-16.64864,11.175725,-18.818363,3.6002667,-5.271445,4.199893,-7.717552,6.1816125,-8.194442,1.8501987,metal
metal.00043.wav_segment_4,0.45300388,0.09510181,2935.1737598968334,2310.5104885634787,5586.78955078125,0.1851787860576923,-87.459045,69.21983,-35.23374,63.85577,-3.3624291,25.253315,-24.78359,22.157972,-19.051836,20.915403,-18.362362,13.567904,-16.019653,3.677962,-10.642225,8.471032,-13.07989,5.4825788,-5.5041757,2.8550172,metal
metal.00043.wav_segment_5,0.4042806,0.08989074,2437.4435123964527,1959.2770173034446,4354.013671875,0.16346153846153846,-112.66637,94.05334,-55.069717,62.98648,-5.409192,15.1269455,-10.871036,16.705696,-13.520106,18.441341,-19.353731,15.343852,-19.776308,0.16420041,-5.50706,7.0402565,-6.2096696,7.5156455,-3.85485,1.572028,metal
metal.00043.wav_segment_6,0.45254752,0.10122149,2478.633638412022,1878.1135748505078,4348.796011117788,0.17498497596153847,-92.34231,92.030754,-66.00182,57.381443,-0.67885214,19.327269,-11.812378,18.208923,-15.543257,16.496147,-17.360369,14.839049,-15.828472,0.32570055,-9.471728,4.4625,-9.765889,8.888833,-3.3591464,4.3094664,metal
metal.00043.wav_segment_7,0.46839964,0.06882872,2915.4652609963605,2439.7710692946343,5800.133901742788,0.1771521935096154,-156.91824,73.77921,-19.465748,48.042587,-8.969624,24.446255,-15.930939,24.284025,-20.109686,13.839838,-16.740501,12.72975,-11.813274,7.975118,-10.708473,7.257909,-10.702057,1.3916007,-9.280827,0.4970889,metal
metal.00043.wav_segment_8,0.4059925,0.09741272,2804.4672438171046,2092.1085786353183,5065.106295072115,0.19525240384615383,-88.60226,77.18726,-52.140896,58.354275,-9.387885,17.643745,-17.728561,21.101587,-19.325811,16.532326,-20.40995,15.233224,-16.063166,5.6869283,-3.6462374,9.763703,-4.880783,8.916986,-4.959464,-0.22666241,metal
metal.00043.wav_segment_9,0.4247306,0.09705098,2431.999569806487,2024.0837983836934,4511.2060546875,0.15174654447115385,-102.646194,93.87113,-50.17518,61.067623,-5.952387,17.600113,-9.205657,18.876066,-11.286991,19.367857,-16.32346,11.186395,-24.320944,1.7854114,-9.442144,5.59652,-3.3732295,7.545338,-6.4030914,-1.6826888,metal
metal.00044.wav_segment_0,0.4484739,0.09793227,2673.2681694743474,2218.200568523078,5069.661395733173,0.15901442307692307,-84.12762,79.757645,-46.18243,49.017315,-7.661577,27.058657,-2.7189884,28.132095,-12.926924,20.361002,-16.631742,12.445435,-20.991053,5.48084,-7.8608494,4.775968,-8.621593,4.277838,-11.337857,-4.036933,metal
metal.00044.wav_segment_1,0.49739942,0.096585244,2714.8482419272354,2245.452710225588,5249.7121018629805,0.16352914663461537,-85.196,80.832855,-40.882164,53.180077,-11.301544,29.449865,-9.598732,29.257711,-13.420073,16.169937,-18.240976,10.914907,-19.304937,3.1537907,-11.625207,4.804854,-11.885932,2.6901994,-9.491566,-4.5795765,metal
metal.00044.wav_segment_2,0.510725,0.08351321,2674.53506849516,2218.100059983452,5073.636756310096,0.16062575120192307,-103.25729,80.16127,-42.24214,57.638317,-5.14863,26.286985,-6.9130664,26.249695,-9.464809,20.42101,-17.636292,12.827554,-17.16228,7.242391,-9.824603,4.173006,-10.594021,2.9285622,-10.303154,-3.2790678,metal
metal.00044.wav_segment_3,0.498462,0.087983325,2633.9184356373817,2221.615486548757,5093.5963792067305,0.15712515024038462,-99.54914,81.06854,-41.685173,56.748066,-4.177751,27.423487,-5.1613255,26.124462,-10.456172,19.22385,-16.563263,10.765356,-19.291761,4.567486,-10.494596,3.4427547,-12.020392,3.4410503,-9.015658,-3.8695772,metal
metal.00044.wav_segment_4,0.44600964,0.08788471,2782.3755342943005,2260.9172764070727,5340.482835036058,0.16813401442307693,-95.60748,76.48421,-40.56848,54.749386,-9.731233,27.738913,-8.197969,25.443521,-11.946338,17.998493,-17.960697,9.083938,-18.728409,8.482304,-7.545142,4.5271907,-12.116966,1.0343724,-10.325767,-2.735852,metal
metal.00044.wav_segment_5,0.43910468,0.10023594,2780.9459682570073,2195.023662943074,5174.594350961538,0.18060021033653847,-80.224464,77.75718,-48.106873,50.6615,-10.872423,29.37062,-2.4332955,30.008083,-17.885431,19.085268,-18.676878,10.868042,-17.148596,11.178919,-5.786035,5.752416,-13.112477,-0.53172857,-13.277602,-3.9144785,metal
metal.00044.wav_segment_6,0.50004697,0.08485935,2878.112028235046,2309.357938451663,5493.1201171875,0.17918043870192307,-91.94937,70.59539,-40.821056,55.19881,-6.0870924,34.29472,-11.432296,27.319483,-12.7960825,20.163,-17.335495,10.318516,-21.702503,3.678566,-13.462608,6.829582,-11.47405,3.3438313,-11.725945,-2.7527814,metal
metal.00044.wav_segment_7,0.48552895,0.099222966,2894.2070891073863,2300.4285418667614,5542.232384314904,0.1806640625,-79.69414,72.09434,-39.39175,55.321236,-8.86451,33.944534,-10.699825,25.971018,-19.427988,18.153992,-19.691872,7.64624,-20.196632,8.502627,-6.254047,4.5895214,-15.88602,0.051542312,-11.396576,-1.9337553,metal
metal.00044.wav_segment_8,0.4119078,0.1004265,2923.969343083671,2299.2557295194356,5526.910682091346,0.18384164663461539,-80.98149,66.467896,-37.729664,59.84785,-8.438185,31.45766,-13.9040985,26.47776,-16.699804,19.392975,-19.665,8.486208,-18.391504,9.568996,-5.1245975,7.5316443,-11.180114,0.74527997,-12.103942,-4.2177134,metal
metal.00044.wav_segment_9,0.48024324,0.109107465,2641.513874457473,2165.685141866722,5024.524489182692,0.16263521634615385,-67.10465,85.95109,-48.48546,50.31711,-13.900175,29.41286,-10.539974,24.459133,-19.610262,16.537882,-19.615314,7.834276,-19.806774,5.8141847,-8.080468,4.9414334,-13.315066,1.249862,-9.512885,-3.833748,metal
metal.00045.wav_segment_0,0.42322373,0.082244664,2417.571356482174,2090.203077520142,4524.374436598558,0.13194486177884615,-113.50457,92.80083,-43.476368,69.48081,-8.095963,23.11172,-12.253344,16.39578,-21.976234,21.648117,-13.088112,11.891074,-24.071793,-2.4955986,-9.428411,5.598906,-9.294342,0.5929858,-11.657523,1.8289055,metal
metal.00045.wav_segment_1,0.46347842,0.08137751,2327.247685273444,2035.3841027185804,4340.762469951923,0.13212890625,-121.36127,97.579445,-44.11101,71.40625,-9.65811,22.861712,-5.3410172,20.841997,-19.87848,22.975613,-13.475594,12.459317,-22.681793,-4.6486325,-9.7150955,2.2667544,-13.341818,-2.988488,-14.00664,0.2621096,metal
metal.00045.wav_segment_2,0.48692957,0.08607471,2390.167839780924,2140.029870121103,4617.79541015625,0.12953350360576923,-106.50604,94.9326,-38.099888,65.8083,-9.642595,23.78862,-10.893318,19.444033,-20.638935,21.9875,-13.12655,11.281541,-23.14443,-1.9707496,-10.432749,5.077508,-9.311638,1.1355603,-11.800252,0.8341293,metal
metal.00045.wav_segment_3,0.50105053,0.10932202,2547.6762058839263,2028.904704150901,4623.758451021635,0.16595177283653847,-77.37227,93.49136,-53.658337,63.071693,-11.684396,23.911997,-12.182833,23.26558,-19.282782,20.688923,-16.718956,10.5945,-22.339983,0.17459115,-10.199431,6.795654,-9.165774,2.6971798,-11.136771,0.8271043,metal
metal.00045.wav_segment_4,0.49445942,0.047788702,2237.2341515822695,2302.7895699376672,4768.113731971154,0.09207857572115384,-266.97437,91.170525,-7.0434194,50.683228,-4.971537,26.650063,2.4558117,23.817917,-12.384625,12.971806,-8.653929,11.899078,-14.472443,3.6151617,-5.4000697,-0.17113131,-13.912037,-2.9885902,-8.363199,0.673337,metal
metal.00045.wav_segment_5,0.3943697,0.08393312,2467.0033516397116,1910.5319668841234,4354.344951923077,0.1598182091346154,-154.14212,89.902824,-54.56687,49.406227,-10.261993,17.902664,-6.9702644,24.300055,-14.722896,16.153566,-20.139565,9.181393,-19.36541,-2.1922069,-3.4853067,6.2600327,0.84778905,11.760757,-4.1503687,-1.0061297,metal
metal.00045.wav_segment_6,0.38926575,0.09065587,2334.871635635496,1976.5242525532851,4316.082106370192,0.1535118689903846,-148.01677,94.275185,-42.369186,58.471214,-6.198402,14.258479,-5.5807467,21.476345,-25.33419,10.909594,-20.89631,11.390911,-16.630188,0.009963285,1.3992921,10.11107,-7.8441525,0.446213,-7.139799,1.0557212,metal
metal.00045.wav_segment_7,0.3970129,0.0797708,2233.6241341901587,2015.0195334983641,4251.151216947115,0.12652869591346153,-179.49905,93.946365,-30.505882,54.747578,-7.390178,24.2669,-5.7505627,24.774864,-17.734085,14.442573,-21.227272,10.925159,-13.983539,-2.3382235,-4.6318464,2.106987,-7.636922,10.287173,-0.08256178,1.4561931,metal
metal.00045.wav_segment_8,0.3629039,0.103288755,2526.8157791007793,1792.0477538741527,4237.734375,0.19168795072115385,-112.231674,94.20778,-70.500725,61.623436,-8.324955,10.81111,-6.966211,20.013699,-22.654747,17.42381,-17.669798,11.045327,-16.836678,3.0520053,0.20787694,11.046251,-7.5307016,-0.042863756,-14.175791,-3.0637167,metal
metal.00045.wav_segment_9,0.38287503,0.110699035,2416.17259067093,2005.7343637630156,4455.2197265625,0.14595102163461537,-79.90512,97.79024,-53.01337,51.560318,-13.920553,25.681664,-7.576357,28.773445,-19.508116,15.566058,-18.78302,13.952067,-15.31213,2.654323,-8.504782,1.3524015,-13.845554,3.656105,-6.6389766,2.0455205,metal
metal.00046.wav_segment_0,0.49302295,0.20268655,2866.593192733221,2382.03039613705,5627.122896634615,0.1660832331730769,-1.5223548,78.04674,-26.963205,61.995434,-17.700813,28.862673,-22.949385,23.463566,-13.112128,19.8902,-14.044586,20.824295,-12.98501,10.015553,-10.648774,9.166597,-10.431558,5.232957,-5.189175,5.4064407,metal
metal.00046.wav_segment_1,0.5230878,0.20704588,2898.3320236357918,2387.867628214632,5669.029822716346,0.16798753004807693,-1.9683934,75.18423,-26.717318,63.145973,-18.42854,27.703941,-22.17026,24.66171,-13.452161,21.006538,-13.739843,20.260544,-11.774187,10.209702,-10.795192,8.101263,-9.285702,3.60109,-6.1220207,4.651746,metal
metal.00046.wav_segment_2,0.5097164,0.21288627,2860.608702731334,2341.5113656366366,5563.10302734375,0.1697453425480769,2.7777119,77.19868,-31.172373,61.2923,-17.848034,26.161058,-23.464567,23.808437,-13.987871,21.139938,-12.495861,21.180882,-11.426089,12.230958,-11.272985,6.294599,-10.02728,3.1809359,-7.477572,5.8902755,metal
metal.00046.wav_segment_3,0.4038841,0.21905203,2902.927982733756,2374.85178431014,5699.093487079327,0.16968149038461539,6.4829693,76.87148,-30.064621,57.72583,-20.791334,29.065683,-23.485306,24.775394,-16.841333,17.873533,-15.326623,20.785322,-12.68568,11.234896,-11.540063,8.36591,-9.59631,4.3694253,-7.0426607,3.0140812,metal
metal.00046.wav_segment_4,0.5361986,0.21219173,2357.584246638797,2143.0090556177774,4787.410794771635,0.11871243990384615,-20.938461,99.73762,-36.29776,72.784546,-17.59822,30.562674,-18.159033,20.97631,-9.475782,15.057452,-13.031814,16.587988,-7.7481103,6.847786,-4.613547,5.5045485,-4.915042,0.78592885,-4.485487,0.657532,metal
metal.00046.wav_segment_5,0.54814637,0.20977867,2653.896572980463,2289.7915533964774,5258.159743088942,0.1466609074519231,-8.580448,86.07915,-29.784641,64.50733,-14.413438,24.880917,-18.837173,20.884903,-9.1178465,16.439404,-11.560037,18.699846,-9.276623,7.232773,-8.91128,3.4869876,-8.86954,0.5349487,-6.046396,4.2838464,metal
metal.00046.wav_segment_6,0.39354178,0.21864952,2864.509176300057,2331.3081323015876,5521.941481370192,0.17222806490384615,7.963659,76.96971,-32.697086,58.79358,-19.036993,25.523764,-24.690361,21.066658,-16.574326,16.674068,-15.457376,20.303013,-11.098353,14.663965,-9.849623,11.502197,-7.742365,5.2494316,-9.440179,5.0177755,metal
metal.00046.wav_segment_7,0.49504066,0.20540185,2918.9407648159363,2373.2304238612196,5621.739595853365,0.17089468149038461,1.8728335,73.77211,-28.252918,59.119255,-16.05372,24.692453,-21.53997,22.851847,-12.495733,17.804945,-13.656246,20.014717,-10.606742,12.295249,-9.803203,10.744019,-8.867617,6.004197,-7.378229,4.2487397,metal
metal.00046.wav_segment_8,0.51005834,0.21138097,2808.3034151810757,2299.8864852412426,5364.9147385817305,0.16697716346153846,5.204087,78.63153,-32.722275,61.38834,-15.16197,25.33456,-22.007559,22.09003,-13.077515,18.10276,-14.771265,18.766962,-12.447604,12.686131,-10.715264,8.8263445,-9.501089,3.0159492,-8.5894985,3.8519008,metal
metal.00046.wav_segment_9,0.4399274,0.21241249,2824.401871810448,2308.849198204989,5450.799091045673,0.17148813100961538,5.569689,78.19036,-34.67936,53.37805,-20.958918,27.714676,-18.657297,22.416382,-15.300929,18.090746,-13.185846,18.52011,-13.127639,13.119184,-9.509707,8.188607,-11.207783,3.3861008,-9.94031,5.3034525,metal
metal.00047.wav_segment_0,0.46704724,0.20477507,2725.986293045068,2163.4368167918165,4968.206881009615,0.168115234375,-7.3723173,82.44021,-40.84682,64.665276,-19.563007,25.754675,-10.6130295,18.002647,-11.590328,19.311146,-14.532044,17.390036,-12.011786,7.3919744,-8.032802,4.5070367,-7.4844,3.943167,-3.3780456,11.090582,metal
metal.00047.wav_segment_1,0.3533851,0.23384166,2840.4755104850838,2335.919972993642,5399.285043569712,0.15084885817307692,-2.6663647,73.953636,-27.755068,64.035904,-16.790678,24.280739,-16.314718,15.414119,-11.910405,19.217398,-11.727355,20.169832,-9.390445,7.7388654,-11.892937,4.110445,-10.589536,2.1506739,-7.5434175,8.513545,metal
metal.00047.wav_segment_2,0.42847833,0.22705486,3279.402404287857,2453.7014553767162,6135.8034104567305,0.21342022235576924,10.947262,56.20984,-23.851784,58.940826,-20.408758,28.748997,-15.769806,20.847015,-13.25117,20.575832,-14.771609,19.257324,-11.708368,9.121415,-12.164458,6.494183,-10.641388,6.451156,-5.8313756,8.636796,metal
metal.00047.wav_segment_3,0.41633317,0.23616438,3288.001054418876,2499.2029330403707,6224.17236328125,0.2105694110576923,14.827394,55.85413,-22.394712,55.79176,-19.001057,27.445646,-16.04722,21.16448,-12.633216,19.820023,-15.720415,17.945467,-11.456282,11.036398,-11.488616,7.412489,-11.559909,4.599146,-7.8644233,7.3136425,metal
metal.00047.wav_segment_4,0.4182728,0.21401608,3043.4363675512454,2334.773068053075,5610.890174278846,0.1843937800480769,1.2248865,65.5871,-31.617638,63.222763,-20.711681,25.398891,-17.206074,19.647507,-15.150267,20.08975,-15.626032,21.111917,-11.422251,9.492255,-13.92069,7.8770266,-11.108864,4.474861,-9.911069,8.64499,metal
metal.00047.wav_segment_5,0.496517,0.17910355,2674.8352991060938,2140.3853398602814,4858.304725060096,0.15771859975961539,-26.88868,84.817215,-39.278057,72.94592,-18.003658,27.347984,-9.2742405,15.211334,-9.825927,18.3106,-14.618155,19.783466,-12.279735,7.183329,-6.965267,4.944767,-6.3252892,3.6127403,-6.113647,6.511592,metal
metal.00047.wav_segment_6,0.45411295,0.20527433,2645.8541534072756,2158.8954648413505,4880.252028245192,0.15516826923076923,-13.813498,85.03562,-38.961094,68.99572,-18.219696,25.164368,-11.57874,18.156189,-11.7708235,20.765398,-12.985771,20.27639,-11.852504,7.6444354,-8.209261,5.5652575,-7.875879,3.3913908,-6.344581,8.793093,metal
metal.00047.wav_segment_7,0.38736734,0.21506992,2614.7640946505903,2155.9564808649666,4912.551832932692,0.1446551983173077,-12.136543,86.02784,-40.298164,67.48,-18.323572,27.719471,-14.871789,17.084213,-11.856239,19.550407,-15.553455,17.707449,-11.824821,8.3684435,-8.516998,5.0201044,-7.775528,5.522851,-5.0643463,7.7099776,metal
metal.00047.wav_segment_8,0.42837062,0.21752405,2667.447895292091,2154.828180025114,4924.974834735577,0.16148963341346154,-4.912437,83.66305,-40.535282,64.81693,-17.657043,24.002018,-14.9592495,16.885618,-11.002419,21.995249,-13.693264,17.775244,-11.246267,5.491991,-11.876944,2.0843825,-8.469263,6.1596646,-0.41598886,13.2475,metal
metal.00047.wav_segment_9,0.46932074,0.2301587,3297.2298280675664,2475.837683891415,6152.0361328125,0.21702223557692307,16.855562,55.232754,-22.91759,56.182484,-18.212883,23.893127,-13.214739,19.379595,-11.70392,18.270424,-11.356372,17.380888,-9.864132,7.221087,-11.097377,6.3768888,-9.5644245,4.1690793,-5.151487,8.223427,metal
metal.00048.wav_segment_0,0.49211496,0.2370257,2909.7650744744205,2366.651789167783,5525.585561899038,0.17664137620192308,21.999136,76.15853,-32.112415,47.096447,-24.357748,24.855219,-11.860154,18.212616,-16.590233,16.819447,-15.134584,18.788342,-12.528366,12.320179,-14.426538,6.9349046,-7.736577,4.537303,-9.617903,9.773369,metal
metal.00048.wav_segment_1,0.45531502,0.21579754,2921.9675515635527,2382.6260345474334,5613.7060546875,0.1737567608173077,5.431208,76.7093,-27.040709,58.76859,-24.302626,27.523026,-16.532688,26.489637,-14.655748,19.725687,-19.282835,19.330368,-14.513212,12.324149,-13.806441,6.6893992,-10.168917,7.2752724,-3.7491744,9.193019,metal
metal.00048.wav_segment_2,0.53072417,0.23799156,3063.7158025496606,2422.944363931849,5862.663010817308,0.19041090745192307,20.349613,69.76814,-26.76312,53.748714,-21.116589,27.709175,-16.78995,19.53807,-14.587008,20.580732,-14.64218,17.448725,-11.566678,12.083515,-11.7713995,5.3432283,-8.050643,5.6211247,-4.123184,9.911869,metal
metal.00048.wav_segment_3,0.5215324,0.24137329,3185.567629933348,2497.876132945956,6138.702110877404,0.2033466045673077,24.03888,64.84757,-25.250496,50.619995,-20.23403,28.747566,-16.102129,19.514666,-15.377071,20.80228,-15.109961,20.874968,-12.1144285,13.7147665,-12.647994,8.070348,-7.105435,7.1270213,-4.8574586,8.803226,metal
metal.00048.wav_segment_4,0.46699297,0.24574095,2924.8848989805206,2330.9107323952126,5570.059908353365,0.17998798076923078,14.511654,74.55822,-33.336914,56.362553,-24.41044,28.50625,-18.307627,19.859976,-17.654192,21.135134,-14.920128,18.479837,-15.254464,11.819602,-10.77346,8.980281,-8.00285,4.591227,-6.8160663,8.476448,metal
metal.00048.wav_segment_5,0.4645651,0.22219016,2826.57584363475,2291.0614565392243,5346.6115159254805,0.17212665264423077,4.3956904,77.20269,-34.379845,60.531002,-16.812588,28.724493,-20.17144,19.689995,-11.702813,21.284195,-16.811152,17.159882,-13.721067,12.149812,-10.349962,5.887614,-8.796174,2.5758162,-5.549158,7.966767,metal
metal.00048.wav_segment_6,0.4368626,0.1941709,2790.03684613366,2293.9028931669254,5246.813401442308,0.16234224759615384,-8.7721195,79.730316,-30.955997,65.39115,-17.253431,29.211414,-20.963263,15.530084,-12.068092,21.691399,-17.911062,15.994377,-15.643954,10.165537,-8.463484,5.492472,-11.586021,1.1893872,-3.1834722,8.043095,metal
metal.00048.wav_segment_7,0.46691328,0.2011376,2803.5458769768225,2320.094828823029,5320.7716721754805,0.1613093449519231,-6.6283307,79.06688,-30.934105,63.884766,-15.646155,30.88705,-19.288225,16.041624,-12.058876,20.501045,-16.9345,15.999031,-14.84835,11.68079,-7.033105,7.3003983,-10.612764,1.5646921,-2.187489,10.337092,metal
metal.00048.wav_segment_8,0.4696835,0.22430217,2743.172309724682,2254.3915956894302,5162.58544921875,0.16265775240384617,10.4383545,83.07539,-36.659527,57.224285,-20.939825,24.13899,-15.713439,21.195906,-13.192224,17.82399,-16.936724,16.514162,-10.14948,11.217283,-12.81275,1.446517,-8.734225,3.8465557,-4.8976684,8.578895,metal
metal.00048.wav_segment_9,0.47865883,0.21200305,2716.436369378923,2223.286352833915,5055.830453725962,0.16595552884615383,3.7734098,86.124115,-37.926434,58.444134,-25.341448,25.213383,-13.768623,20.442825,-14.2561035,19.178625,-15.771975,17.428095,-11.880266,12.651848,-12.39716,1.5172099,-7.7127233,5.544216,-1.8421676,9.862621,metal
metal.00049.wav_segment_0,0.5105427,0.2147419,3017.5831095633416,2354.1436386151872,5575.526029146635,0.18955078125,9.131625,71.570854,-27.461227,62.512207,-21.292423,27.176216,-14.574521,18.434267,-11.647983,18.218859,-13.767516,18.496117,-11.51634,11.656943,-9.540552,7.326701,-5.235378,4.0002246,-6.408043,6.303035,metal
metal.00049.wav_segment_1,0.48746166,0.21595755,2993.1684697171677,2326.209312222311,5548.02978515625,0.19033203125,6.2578235,73.96788,-30.686384,61.772606,-24.94043,30.935228,-17.016527,20.311409,-14.189074,21.11097,-14.463846,21.426964,-13.154483,13.939709,-8.840135,8.387819,-7.454374,5.812051,-6.1142435,4.529398,metal
metal.00049.wav_segment_2,0.49017018,0.21420158,2935.6124136950643,2303.6295624190707,5399.864783653846,0.17918419471153846,2.4523711,75.43042,-29.3154,65.375465,-24.134386,28.487238,-15.374798,18.422554,-12.679766,18.558031,-12.738107,21.202614,-11.100432,11.1978445,-7.073343,10.232022,-3.3786883,3.979728,-6.0044413,5.7845573,metal
metal.00049.wav_segment_3,0.5440804,0.20734432,3095.78300555023,2344.1223450260327,5668.367262620192,0.20469125600961538,5.1582932,68.65266,-26.881449,66.45778,-23.310097,31.50882,-16.414494,20.883713,-14.239627,18.979721,-15.8612795,18.674294,-14.514416,9.922076,-10.928031,8.569078,-7.6603317,4.467785,-4.8647327,8.5031,metal
